,experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss,method_plain,down_ds,method_label,enc_ds_raw,enc_ds
364,11660,84765,1a7cfa45-59f9-44bf-a348-4b04bae83910,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9934155344963074,0.0124300569295883,0.8870473504066467,0.9873879551887512,0.0218864344060421,0.8433864712715149,0.3133107721805572,0.9121000170707704,0.9131596684455872,0.2728696763515472,simclr,Kather,SimCLR,kather,Kather
366,11660,84767,7c019c65-2669-46b1-960f-f3dbcdbc19e5,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simclr,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9973583221435548,0.0188293941318988,0.9096100330352784,0.991893231868744,0.0134603893384337,0.8760886192321777,0.2599641680717468,0.940400004386902,0.9410758018493652,0.1699639111757278,simclr,Kather,SimCLR,kather,Kather
374,11660,84776,404ffd92-8522-4ce5-8646-f70450e2ee7e,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.8603207468986511,0.0371047593653202,0.5735375881195068,0.8812196850776672,0.0668406188488006,0.5012927651405334,1.2294893264770508,0.4943000078201294,0.4633832573890686,1.370464324951172,simclr,Kather,simclr-supervised,kather,Kather
375,11660,84777,61aa7174-0ae1-4c9b-9c54-397b9acb3640,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9958678483963012,0.0151154231280088,0.9061281085014344,0.99078369140625,0.0137295424938201,0.8723523616790771,0.2673597633838653,0.9294999837875366,0.9309513568878174,0.2093347609043121,simclr,Kather,SimCLR,kather,Kather
377,11660,84780,e38e6938-601b-44fd-9ccf-1c68bdb982a7,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr,0.9,True,128.0,one_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.995963215827942,0.0106186270713806,0.9027855396270752,0.9907793402671814,0.0136740300804376,0.8701153993606567,0.2734431028366089,0.932699978351593,0.9342002868652344,0.2002880871295929,simclr,Kather,SimCLR,kather,Kather
378,11660,84781,d8e8eb0b-3e39-4fd5-a104-ca283b5e4628,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simclr-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.959932029247284,0.0564540587365627,0.766156017780304,0.9445115327835084,0.0797697752714157,0.687855064868927,0.8200509548187256,0.7382000088691711,0.7292697429656982,0.7335003614425659,simclr,Kather,simclr-supervised,kather,Kather
379,11660,84782,504d4db4-f17e-43ce-94c4-2a2936565644,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.9962118268013,0.0196034684777259,0.8896936178207397,0.989835560321808,0.0190305486321449,0.854546844959259,0.3005052506923675,0.932099997997284,0.9333752989768982,0.203755721449852,simclr,Kather,SimCLR,kather,Kather
380,11660,84783,9ea239f2-127e-4db0-8b76-0dad1a110c53,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simclr-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.959881067276001,0.0468913801014423,0.7697771787643433,0.9484211802482604,0.0658089071512222,0.6893404722213745,0.7488426566123962,0.7271999716758728,0.7181642651557922,0.7456534504890442,simclr,Kather,simclr-supervised,kather,Kather
381,11660,84784,caa9e049-92ef-4752-8157-e74c2ec8438c,1643118217,4fdf074d-0965-43e2-8dc2-b85d3550082b,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,simclr,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.994227409362793,0.0135432044044137,0.871169924736023,0.9863489270210266,0.0362584069371223,0.8145806789398193,0.3641622066497803,0.9143999814987184,0.9155584573745728,0.2505079805850982,simclr,Kather,SimCLR,kather,Kather
382,11660,84785,84994f35-3670-4d6a-8c02-7fee94485fcd,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,simclr-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,1.0,plain,light_stack,False,0.0001,0.8792615532875061,0.0343672670423984,0.6208913922309875,0.8961332440376282,0.0765872448682785,0.5515525937080383,1.1301850080490112,0.536300003528595,0.5042344331741333,1.2626163959503174,simclr,Kather,simclr-supervised,kather,Kather
