experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss
11655,84715,fbef9d9d-0929-4943-9af5-4e5c6605883f,1645520637,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9592767357826233,0.07262001186609268,0.748189389705658,0.968479573726654,0.06381720304489136,0.7186439037322998,0.8228427171707153,0.7842000126838684,0.7718697786331177,0.7818790674209595
11655,84716,07e741ed-008f-403c-a803-389a20ed4aa1,1645520637,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9865824580192566,0.0717470794916153,0.8089136481285095,0.9840888977050781,0.04058283194899559,0.7694108486175537,0.5255182981491089,0.8460999727249146,0.8406372666358948,0.4685390591621399
11655,84722,c38c1854-f5f4-43f9-bea8-4d8094adf986,1645520637,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9956105351448059,0.011313406750559807,0.9147632122039795,0.9925987720489502,0.012723978608846664,0.8824719786643982,0.2484802007675171,0.9264000058174133,0.9276968240737915,0.21504919230937958
11655,84726,375d81cd-7c7c-4e3a-af1e-aebdb904f899,1645520637,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9858434796333313,0.062302641570568085,0.811002790927887,0.983001172542572,0.02565576136112213,0.7676817774772644,0.5533232688903809,0.8496000170707703,0.8404366970062256,0.48348379135131836
11655,84729,cd4947fc-af00-4e65-bf13-c025e83394bb,1645520637,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9954596757888794,0.01171567291021347,0.9045960903167725,0.988318145275116,0.01034428458660841,0.8742549419403076,0.30846911668777466,0.9251999855041504,0.9264922142028809,0.2229553908109665
11656,84700,b1979e66-1dd7-4aab-81cf-0021ddabe200,1645521312,0f9767a2-28d9-4e67-9e88-35ccea32a3e3,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9337663650512695,0.08958431333303452,0.7040389776229858,0.9464649558067322,0.10135816037654877,0.6867454051971436,1.2784391641616821,0.7605000138282776,0.7434735298156738,1.1060786247253418
11656,84701,3fc74dbc-209e-4760-93da-56ada0e9c2e8,1645521312,0f8c1c69-a06b-4f7c-b820-0ae334398c14,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9950731992721558,0.013875512406229973,0.9144846796989441,0.9920509457588196,0.011794213205575943,0.8814054727554321,0.26517704129219055,0.920199990272522,0.921427845954895,0.22944582998752594
11656,84702,772d78ba-cce2-4134-a81b-3678ea56b71e,1645521312,82c0d973-c448-4369-867b-e8e82982797a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9843222498893738,0.048572808504104614,0.7768802046775818,0.9868433475494385,0.051827363669872284,0.7328802347183228,0.5489845275878906,0.8130999803543091,0.8014965057373047,0.5106023550033569
11656,84703,a8a53b75-4208-4867-b647-f3aaed5b6631,1645521312,a6eddd47-425f-4b92-a8e7-a79a67a2479d,kather_h5_224_norm_split_90_10,resnet50,True,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9866896867752075,0.06907495856285095,0.8151810765266418,0.9845604300498962,0.030138123780488968,0.7742549777030945,0.531062126159668,0.8543999791145325,0.8459444046020508,0.4693939983844757
11656,84709,995410b2-6dab-47a2-937e-53a856fe4cb1,1645521312,cf6b2ab5-4c8f-4432-965b-8f25fe4193f4,kather_h5_224_norm_split_90_10,resnet50,900,32,96,True,0.005,paws,0.9,True,,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9949069619178772,0.018063485622406006,0.902506947517395,0.992120087146759,0.016057394444942474,0.8743135929107666,0.28503140807151794,0.9236999750137329,0.9245980381965637,0.2319561243057251
