,experiment_id,trial_id,created_checkpoint_uuid,experiment_seed,checkpoint_uuid,dataset,encoder,freeze_encoder,global_batch_size,img_rescale_size,keep_enc_fc,lr,method,momentum,normalize_data,pred_head_features,pred_head_structure,scheduler,split_seed,split_size,test_augmentation,train_augmentation,use_larc,weight_decay,auroc,ece,test_acc,test_auroc,test_ece,test_f1,test_loss,v_acc,v_f1,v_loss,method_plain,down_ds,method_label,enc_ds_raw,enc_ds
0,11465,83435,90f3d976-2b91-408e-8293-e2558112a0ac,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9049158096313475,0.0586908720433712,0.6594707369804382,0.9131770730018616,0.0910862162709236,0.5872061252593994,1.0209071636199951,0.5784000158309937,0.5586693286895752,1.1492143869400024,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
1,11465,83436,626ab732-d5b9-4db2-b170-43e1f0604af7,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9919182658195496,0.1724216192960739,0.8981894254684448,0.99043869972229,0.179980382323265,0.8599365949630737,0.4451929032802582,0.8804000020027161,0.8804317712783813,0.4756133258342743,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
4,11465,83449,c851570b-3766-4f2d-b898-32e7ca761cbf,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9981617331504822,0.012866798788309,0.9299442768096924,0.9945465922355652,0.0100969988852739,0.904849648475647,0.2221519500017166,0.9581000208854676,0.9588173031806946,0.1303124576807022,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
6,11465,83451,b5bbe94c-ad77-4745-a7b0-7ff7f12bc1a5,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9966059923171996,0.0128779234364628,0.9094707369804382,0.9924166798591614,0.0092214103788137,0.8701165914535522,0.2645089030265808,0.9373999834060668,0.9378725290298462,0.1891901195049286,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
9,11465,83464,5df3736e-6f82-4497-b9fb-1ac3200f337b,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9921523332595824,0.1743488162755966,0.9005571007728577,0.9903090596199036,0.183032214641571,0.8552969694137573,0.4552933871746063,0.8842999935150146,0.8820743560791016,0.4737968146800995,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
10,11465,83465,a5eb6587-279f-4bc6-9452-eae7dbb63777,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9951308369636536,0.0078616654500365,0.8997214436531067,0.9913696646690368,0.018568018451333,0.8650928139686584,0.2996690273284912,0.9241999983787536,0.9248773455619812,0.2253406792879104,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
11,11465,83466,d0f8f9bc-18e4-4b1e-a22a-c632ff3d98fd,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8829206228256226,0.0263295359909534,0.5461002588272095,0.8222954273223877,0.0528085343539714,0.4934746026992798,1.6001794338226318,0.5174000263214111,0.5266128182411194,1.3353424072265625,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
13,11465,83476,a00be947-c6bc-4622-bb29-ee6924ce5bb0,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9954317808151244,0.0202134829014539,0.8750696182250977,0.9792912602424622,0.0437698327004909,0.8246217966079712,0.4411594569683075,0.9272000193595886,0.9279053807258606,0.2230227589607238,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
14,11465,83477,23ac4dfd-56d9-49fd-8be8-9f04e0f58df3,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9357861280441284,0.0495595559477806,0.5998607277870178,0.86553555727005,0.1075709238648414,0.5508956909179688,1.664955496788025,0.6563000082969666,0.6602615118026733,1.0547783374786377,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
15,11465,83478,6be50f2f-3648-41f5-8087-a3e86d538f0b,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.949600338935852,0.0540194474160671,0.7682451009750366,0.9462273716926576,0.0831589102745056,0.6913508176803589,0.7748064398765564,0.6934999823570251,0.6909407377243042,0.8414131999015808,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
19,11465,83491,6ca69f7f-84aa-4527-9450-7087c465ea70,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9224451184272766,0.030466504395008,0.7038997411727905,0.9333505630493164,0.0644750520586967,0.6316480040550232,0.8813017010688782,0.6244000196456909,0.6099679470062256,1.0100524425506592,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
20,11465,83492,763e0c11-f966-4322-9926-88fbfb68228a,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9169303178787231,0.0310161560773849,0.6593315005302429,0.8734283447265625,0.0748815014958381,0.572590172290802,1.1280964612960815,0.6255999803543091,0.6141986846923828,1.057603359222412,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
22,11465,83500,0e94b94d-e96a-4e85-98da-41df90dfd4e4,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9500052332878112,0.0303568132221698,0.6995821595191956,0.89011150598526,0.0764496326446533,0.605711817741394,0.9915823936462402,0.7092999815940857,0.700448751449585,0.8136867880821228,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
23,11465,83501,a88e9555-cd15-4a0a-ab81-d5136c893cca,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.95819091796875,0.0506781414151191,0.7766016721725464,0.9513025283813475,0.0893587321043014,0.69838547706604,0.735896646976471,0.7106000185012817,0.6992793083190918,0.7774484753608704,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
25,11465,83511,acc878f0-f82e-44ce-bce3-e67b68c7e98d,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.942572057247162,0.0474361330270767,0.6991643309593201,0.880146861076355,0.0951554477214813,0.614182710647583,1.375960350036621,0.6848999857902527,0.6802067756652832,0.9364813566207886,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
28,11465,83517,d673adf2-a43a-4bd3-ba9d-494e39b49429,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9853905439376832,0.0704406052827835,0.8006963729858398,0.966940462589264,0.0973045229911804,0.7438472509384155,0.6700776219367981,0.8510000109672546,0.848696231842041,0.5097876787185669,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
31,11465,83531,fe260149-2bfb-46a5-b599-bcd7841dc0e1,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9980087280273438,0.0187812261283397,0.9192200303077698,0.993938446044922,0.0118715995922684,0.8895144462585449,0.2488924860954284,0.9557999968528748,0.9562727212905884,0.1406585425138473,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
32,11465,83532,588f6cb6-7e83-437d-96c3-301cd54b3dfe,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8980908989906311,0.077670469880104,0.5504178404808044,0.837357759475708,0.1005651727318763,0.5024846792221069,1.5289149284362793,0.5777999758720398,0.5843693614006042,1.238490104675293,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
33,11465,83535,8c1b47d2-2fff-444c-a99e-01202b68e251,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9917240142822266,0.1668476164340973,0.893314778804779,0.9902865290641784,0.1821043044328689,0.8488608002662659,0.4641584455966949,0.8751999735832214,0.8726454973220825,0.4827740788459778,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
36,11465,83542,ca58236c-b11c-4053-a270-72d7134304b9,1643118217,,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9368069171905518,0.0513394325971603,0.6143454313278198,0.9196394681930542,0.101692646741867,0.5647175312042236,1.112033128738403,0.6696000099182129,0.6714432239532471,0.9497846961021424,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
37,11465,83545,9ffd624e-4eb7-40ff-bead-3e3f57133423,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.99520081281662,0.0173887535929679,0.8743732571601868,0.979523241519928,0.0440516658127307,0.8164408802986145,0.4068679213523865,0.9225000143051147,0.9235783815383912,0.2286392301321029,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
39,11465,83553,882895ac-ccb0-4c9b-86bf-96d584fe23fb,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.984247624874115,0.0709353983402252,0.8353760242462158,0.960168957710266,0.0766087174415588,0.7758108377456665,0.6072993874549866,0.8492000102996826,0.8488895893096924,0.5094884037971497,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
41,11465,83560,66f617b1-6336-4b05-985d-e53f717320e4,1643118217,26249c94-9316-4f6d-8061-04a48c67655a,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.988831102848053,0.0492489449679851,0.8835654854774475,0.9881285429000854,0.0390974432229995,0.8453248739242554,0.3617534339427948,0.8822000026702881,0.8804696202278137,0.3929655849933624,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
44,11465,83568,dba4be67-9653-4644-a8f1-34f5131a096d,1643118217,,kather_h5_224_norm_split_90_10,resnet50,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9039384126663208,0.0445259287953376,0.6218662858009338,0.8551638722419739,0.0825967788696289,0.5323622822761536,1.4958583116531372,0.5827999711036682,0.5632603168487549,1.1936750411987305,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
51,11467,83443,feb10ef5-bb16-4896-9e26-930f56bdf544,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9981802105903624,0.0156809668987989,0.9207521080970764,0.9935165047645568,0.0103820851072669,0.891311526298523,0.2428944259881973,0.9577999711036682,0.9581890106201172,0.1320343613624572,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
52,11467,83453,95462783-213f-4881-89fe-440f16e40b4f,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.8842605352401733,0.0475517734885215,0.6189414858818054,0.8985945582389832,0.0985575318336486,0.5346249341964722,1.1315057277679443,0.524399995803833,0.496273785829544,1.2729920148849487,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
53,11467,83457,748b5dff-acea-406d-a6d8-644dc1279ff9,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.99472838640213,0.0060432888567447,0.8690807819366455,0.986029326915741,0.0327774807810783,0.8198561072349548,0.4091264307498932,0.9230999946594238,0.9236162304878236,0.2456383556127548,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
55,11467,83460,852ce2c0-33c2-430d-9be7-abb767bcebf7,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9856289625167848,0.0614388659596443,0.8325905203819275,0.9730756878852844,0.0615401305258274,0.7781007289886475,0.5216874480247498,0.8574000000953674,0.8548933267593384,0.4744605123996734,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
56,11467,83462,342f9afc-bb74-4d9a-af92-a82aeb1db3ed,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9157822132110596,0.0427004024386405,0.6952646374702454,0.92536461353302,0.07760601490736,0.6150166988372803,0.9329581260681152,0.6104999780654907,0.5915011763572693,1.05521559715271,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
58,11467,83472,f47f2c98-3e28-489b-801c-332df036ebca,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9961197972297668,0.0043908488005399,0.8973537683486938,0.9882410168647766,0.027775015681982,0.8557971119880676,0.3257866203784942,0.9460999965667723,0.9471471905708312,0.1841337084770202,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
60,11467,83474,b81a756e-24c1-4b4f-b4b4-2d3adb117196,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9366829991340636,0.0375973060727119,0.5965180993080139,0.8658939599990845,0.0987501218914985,0.5466368794441223,1.5607233047485352,0.6632000207901001,0.66856849193573,1.0266408920288086,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
62,11467,83483,0b8426b7-1f26-4e03-bf80-c2ea18a8a93a,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.993022620677948,0.366310179233551,0.5827298164367676,0.9888501763343812,0.4351041913032532,0.4041005373001098,1.92284095287323,0.5081999897956848,0.3714620769023895,1.9406652450561523,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
67,11467,83494,99bd5820-d141-4696-ae75-a716c6f268bf,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9621605277061462,0.0635726153850555,0.7871866226196289,0.9527361392974854,0.09652591496706,0.7095723152160645,0.7159015536308289,0.7394999861717224,0.7319086790084839,0.7232502698898315,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
72,11467,83510,75c7c80c-66e2-4dd3-ae38-244516f24e71,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.954497218132019,0.0685431137681007,0.772005558013916,0.9503300786018372,0.0976483076810836,0.6871960163116455,0.741293728351593,0.7156000137329102,0.7049087285995483,0.8093507289886475,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
73,11467,83512,5ed8e2f9-6f2a-40e2-b937-532795cf9cdb,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.997319519519806,0.0198586471378803,0.9011142253875732,0.992009699344635,0.0118320835754275,0.8678789138793945,0.2993698120117187,0.9433000087738036,0.9438323974609376,0.1725725829601287,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
74,11467,83514,b2910c7b-e36a-4ac4-9019-555e5a5b59be,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9800033569335938,0.0545632094144821,0.8757660388946533,0.9835217595100404,0.041131667792797,0.8317857980728149,0.415440559387207,0.8672999739646912,0.8654330372810364,0.5122714042663574,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
75,11467,83520,f25c7873-258a-4f29-bed3-897d3fc7b4cd,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9985507130622864,0.0132671575993299,0.916155993938446,0.992874264717102,0.0143905449658632,0.8790662884712219,0.253209501504898,0.9663000106811525,0.9673177003860474,0.1122950538992881,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
76,11467,83522,052a49b9-019c-41f4-8d4e-63aae13ba716,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8762152791023254,0.0474830567836761,0.5555710196495056,0.8282304406166077,0.0711336508393287,0.4586148262023926,1.4319889545440674,0.5113999843597412,0.4839769601821899,1.3419997692108154,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
77,11467,83523,21b578e3-8ad2-4e81-975c-cd5ec6c149ff,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9826195240020752,0.0761962905526161,0.8178272843360901,0.9733174443244934,0.0818324238061904,0.7638430595397949,0.5602849125862122,0.8334000110626221,0.8317189812660217,0.5460934042930603,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
78,11467,83525,ddd5b1df-5d9a-4571-b6b3-43d1d9624504,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.08,plain,light_stack,False,0.0001,0.9943554997444152,0.3659306764602661,0.6155988574028015,0.9901140332221984,0.4524496793746948,0.4436545968055725,1.923413872718811,0.527400016784668,0.4078452587127685,1.934586882591248,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
79,11467,83528,58d61a87-d4e3-4772-9512-07634f78990c,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9068355560302734,0.0218453779816627,0.621309220790863,0.8580479621887207,0.0557655021548271,0.5413893461227417,1.280598759651184,0.5989000201225281,0.5905014276504517,1.122178316116333,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
82,11467,83538,764e2a34-d364-4bc0-a0fc-36c58d80238e,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.993091881275177,0.0155667793005704,0.8722841143608093,0.9461780190467834,0.0410035252571105,0.8159239888191223,0.5337234735488892,0.925100028514862,0.925881564617157,0.2502104640007019,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
86,11467,83550,e693c257-8d76-419b-b57f-17c0eb3e2af9,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9340313673019408,0.0625772923231124,0.6246517896652222,0.894072949886322,0.096430666744709,0.5676116943359375,1.1735789775848389,0.6614000201225281,0.6668913960456848,0.9846353530883788,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
90,11467,83563,b7a363d2-19d2-4b06-bf48-8f4875708755,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.888096272945404,0.068420723080635,0.5568245053291321,0.8410261869430542,0.0626496374607086,0.4979052245616913,1.4652706384658811,0.5447999835014343,0.5466702580451965,1.2745682001113892,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
91,11467,83564,cbb47e42-d452-4cb7-8523-51f5d54b006c,1643118217,,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.8679630756378174,0.0156503394246101,0.5295264720916748,0.8231776356697083,0.0720337182283401,0.4656980633735657,1.5683749914169312,0.4805000126361847,0.4860159754753113,1.3968254327774048,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
93,11467,83572,e4ae78d3-74c8-444f-9249-fe05f8ded887,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9540427327156068,0.0288474969565868,0.7444289922714233,0.942428171634674,0.0783629268407821,0.678734302520752,0.8084918856620789,0.7146999835968018,0.7091890573501587,0.8073815703392029,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
94,11467,83575,9993f827-2b87-413a-a3ff-046fc18c163d,1643118217,,kather_h5_224_norm_split_90_10,resnet18,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9471323490142822,0.058932602405548,0.7235376238822937,0.8856012225151062,0.118123322725296,0.6371617317199707,1.274988055229187,0.7049999833106995,0.6981372237205505,0.8764082789421082,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
95,11467,83577,ed0f3e26-c840-4700-94e6-8f8fc6bc9d45,1643118217,f3967262-7c4f-43e2-bab9-02dbd7892864,kather_h5_224_norm_split_90_10,resnet18,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9900766015052797,0.2547321915626526,0.4448468089103699,0.9866008758544922,0.2810143530368805,0.4182552695274353,1.9314932823181152,0.4079000055789947,0.428120493888855,1.959246039390564,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
98,11469,83447,c498f851-ccf4-47f7-ae6b-490e2b1e501f,1643118217,,kather_h5_224_norm_split_90_10,wide_resnet28w2,900,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9680860638618468,0.0590421743690967,0.796518087387085,0.95232093334198,0.0497626364231109,0.7201231122016907,0.6672025918960571,0.7854999899864197,0.784086287021637,0.7023124098777771,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
99,11469,83448,a03ccc90-4361-42c9-81b5-fcfee7f43198,1643118217,,kather_h5_224_norm_split_90_10,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.8740799427032471,0.1136550530791282,0.5618384480476379,0.8279263973236084,0.1619376987218856,0.4167810678482055,1.4835045337677002,0.4835000038146972,0.4287217259407043,1.465709924697876,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
103,11469,83458,0a36e51d-8147-47e4-8d6e-7cf277a5dcc2,1643118217,,kather_h5_224_norm_split_90_10,wide_resnet28w2,True,32,96,False,0.005,simsiam-supervised,0.9,True,128.0,three_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9402791261672974,0.0324235633015632,0.7523676753044128,0.9109992980957032,0.0792895853519439,0.6338847875595093,0.8540449142456055,0.6642000079154968,0.6495513319969177,0.9153592586517334,simsiam,Kather,simsiam-supervised,kather_h5_224_norm,Kather
104,11469,83463,4fbbd3d7-4811-4177-a935-95a04de4a89c,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,kather_h5_224_norm_split_90_10,wide_resnet28w2,True,32,96,False,0.005,simsiam,0.9,True,128.0,one_layer_mlp,True,42.0,0.008,plain,light_stack,False,0.0001,0.9722946882247924,0.2307694256305694,0.3253481984138489,0.9730501174926758,0.1843460649251938,0.1690254360437393,2.1202216148376465,0.3745000064373016,0.1852937638759613,2.094094753265381,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
109,11469,83480,e0458e9b-cb86-4b58-ab5c-fc9b75f4bfed,1643118217,e74c1b83-dd08-4413-8bd2-75554e553006,kather_h5_224_norm_split_90_10,wide_resnet28w2,900,32,96,False,0.005,simsiam,0.9,True,128.0,three_layer_mlp,True,42.0,0.002,plain,light_stack,False,0.0001,0.9781668782234192,0.0673478916287422,0.8529247641563416,0.912176549434662,0.0584056414663791,0.7944826483726501,0.8330287337303162,0.8391000032424927,0.8361501693725586,0.5628209114074707,simsiam,Kather,SimSiam,kather_h5_224_norm,Kather
